lr_pair	ligand_gene_symbol	receptor_gene_symbol	ligand_gene_id	receptor_gene_id	ligand_ensembl_protein_id	receptor_ensembl_protein_id	ligand_ensembl_gene_id	receptor_ensembl_gene_id	evidence
App_Trpc6	App	Trpc6	11820	22068	ENSMUSP00000005406	ENSMUSP00000057965	ENSMUSG00000022892	ENSMUSG00000031997	26581893
App_Dcc	App	Dcc	11820	13176	ENSMUSP00000005406	ENSMUSP00000110593	ENSMUSG00000022892	ENSMUSG00000060534	22782894
App_Lrp8	App	Lrp8	11820	16975	ENSMUSP00000005406	ENSMUSP00000102343	ENSMUSG00000022892	ENSMUSG00000028613	16227578
App_Sorcs1	App	Sorcs1	11820	58178	ENSMUSP00000005406	ENSMUSP00000072472	ENSMUSG00000022892	ENSMUSG00000043531	26119586
App_Lrp4	App	Lrp4	11820	228357	ENSMUSP00000005406	ENSMUSP00000028689	ENSMUSG00000022892	ENSMUSG00000027253	23986861
App_Casr	App	Casr	11820	12374	ENSMUSP00000005406	ENSMUSP00000069080	ENSMUSG00000022892	ENSMUSG00000051980	28455519,31719824
App_Lrp2	App	Lrp2	11820	14725	ENSMUSP00000005406	ENSMUSP00000079752	ENSMUSG00000022892	ENSMUSG00000027070	20637285
App_Tspan12	App	Tspan12	11820	269831	ENSMUSP00000005406	ENSMUSP00000031678	ENSMUSG00000022892	ENSMUSG00000029669	28066176
App_Notch2	App	Notch2	11820	18129	ENSMUSP00000005406	ENSMUSP00000078741	ENSMUSG00000022892	ENSMUSG00000027878	16515557
App_Lrp10	App	Lrp10	11820	65107	ENSMUSP00000005406	ENSMUSP00000022782	ENSMUSG00000022892	ENSMUSG00000022175	22734645
App_Gpr3	App	Gpr3	11820	14748	ENSMUSP00000005406	ENSMUSP00000101531	ENSMUSG00000022892	ENSMUSG00000049649	24069330
App_Tspan15	App	Tspan15	11820	70423	ENSMUSP00000005406	ENSMUSP00000047029	ENSMUSG00000022892	ENSMUSG00000037031	28066176
App_Cd47	App	Cd47	11820	16423	ENSMUSP00000005406	ENSMUSP00000099853	ENSMUSG00000022892	ENSMUSG00000055447	21203512
App_Fpr2	App	Fpr2	11820	14289	ENSMUSP00000005406	ENSMUSP00000065799	ENSMUSG00000022892	ENSMUSG00000052270	11316806
App_Tnfrsf21	App	Tnfrsf21	11820	94185	ENSMUSP00000005406	ENSMUSP00000024708	ENSMUSG00000022892	ENSMUSG00000023915	25838500
App_Lrp1	App	Lrp1	11820	16971	ENSMUSP00000005406	ENSMUSP00000044004	ENSMUSG00000022892	ENSMUSG00000040249	28496400,31004319,28275161
App_Vldlr	App	Vldlr	11820	22359	ENSMUSP00000005406	ENSMUSP00000127329	ENSMUSG00000022892	ENSMUSG00000024924	22429478
App_Adra2a	App	Adra2a	11820	11551	ENSMUSP00000005406	ENSMUSP00000036203	ENSMUSG00000022892	ENSMUSG00000033717	28646018
App_Notch1	App	Notch1	11820	18128	ENSMUSP00000005406	ENSMUSP00000028288	ENSMUSG00000022892	ENSMUSG00000026923	16515557
App_Lrp6	App	Lrp6	11820	16974	ENSMUSP00000005406	ENSMUSP00000032322	ENSMUSG00000022892	ENSMUSG00000030201	30232325
App_Cav1	App	Cav1	11820	12389	ENSMUSP00000005406	ENSMUSP00000007799	ENSMUSG00000022892	ENSMUSG00000007655	9553108
App_Sorl1	App	Sorl1	11820	20660	ENSMUSP00000005406	ENSMUSP00000058613	ENSMUSG00000022892	ENSMUSG00000049313	24833601,16174740,16489755,28799085,16407538,23813966
App_Drd3	App	Drd3	11820	13490	ENSMUSP00000005406	ENSMUSP00000023390	ENSMUSG00000022892	ENSMUSG00000022705	16524466
Agrp_Mc5r	Agrp	Mc5r	11604	17203	ENSMUSP00000005849	ENSMUSP00000130497	ENSMUSG00000005705	ENSMUSG00000007480	9892020
Agrp_Mc3r	Agrp	Mc3r	11604	17201	ENSMUSP00000005849	ENSMUSP00000047358	ENSMUSG00000005705	ENSMUSG00000038537	22249810
Agrp_Sdc3	Agrp	Sdc3	11604	20970	ENSMUSP00000005849	ENSMUSP00000065877	ENSMUSG00000005705	ENSMUSG00000025743	11461706
Tnfsf14_Ltbr	Tnfsf14	Ltbr	50930	17000	ENSMUSP00000005976	ENSMUSP00000032489	ENSMUSG00000005824	ENSMUSG00000030339	16557300
Tnfsf14_Fas	Tnfsf14	Fas	50930	14102	ENSMUSP00000005976	ENSMUSP00000025691	ENSMUSG00000005824	ENSMUSG00000024778	12384428
Tnfsf14_Tnfrsf14	Tnfsf14	Tnfrsf14	50930	230979	ENSMUSP00000005976	ENSMUSP00000116757	ENSMUSG00000005824	ENSMUSG00000042333	9739048
Trh_Trhr	Trh	Trhr	22044	22045	ENSMUSP00000006046	ENSMUSP00000036320	ENSMUSG00000005892	ENSMUSG00000038760	2175902
Prl7a2_Prlr	Prl7a2	Prlr	19114	19116	ENSMUSP00000006660	ENSMUSP00000122219	ENSMUSG00000046899	ENSMUSG00000005268	28245452
Prl8a9_Prlr	Prl8a9	Prlr	67310	19116	ENSMUSP00000006662	ENSMUSP00000122219	ENSMUSG00000006490	ENSMUSG00000005268	28245452
Prl8a1_Prlr	Prl8a1	Prlr	73244	19116	ENSMUSP00000006664	ENSMUSP00000122219	ENSMUSG00000019756	ENSMUSG00000005268	28245452
Wnt10a_Fzd10	Wnt10a	Fzd10	22409	93897	ENSMUSP00000006718	ENSMUSP00000114114	ENSMUSG00000026167	ENSMUSG00000081683	29844390
Bmp7_Acvr1	Bmp7	Acvr1	12162	11477	ENSMUSP00000009143	ENSMUSP00000088453	ENSMUSG00000008999	ENSMUSG00000026836	11044210
Bmp7_Acvr2b	Bmp7	Acvr2b	12162	11481	ENSMUSP00000009143	ENSMUSP00000126108	ENSMUSG00000008999	ENSMUSG00000061393	20385559,18621057
Bmp7_Bmpr1b	Bmp7	Bmpr1b	12162	12167	ENSMUSP00000009143	ENSMUSP00000029948	ENSMUSG00000008999	ENSMUSG00000052430	12364567,8006002
Bmp7_Acvr2a	Bmp7	Acvr2a	12162	11480	ENSMUSP00000009143	ENSMUSP00000067305	ENSMUSG00000008999	ENSMUSG00000052155	7790373
Bmp7_Bmpr2	Bmp7	Bmpr2	12162	12168	ENSMUSP00000009143	ENSMUSP00000084701	ENSMUSG00000008999	ENSMUSG00000067336	11044210
Bmp7_Bmpr1a	Bmp7	Bmpr1a	12162	12166	ENSMUSP00000009143	ENSMUSP00000035900	ENSMUSG00000008999	ENSMUSG00000021796	7750489,8006002
Ccl8_Ccr1	Ccl8	Ccr1	20307	12768	ENSMUSP00000009329	ENSMUSP00000026911	ENSMUSG00000009185	ENSMUSG00000025804	9115216
Ccl8_Ccr8	Ccl8	Ccr8	20307	12776	ENSMUSP00000009329	ENSMUSP00000038473	ENSMUSG00000009185	ENSMUSG00000042262	21217759
Ccl8_Ccr2	Ccl8	Ccr2	20307	12772	ENSMUSP00000009329	ENSMUSP00000132453	ENSMUSG00000009185	ENSMUSG00000049103	9115216
Ccl8_Ccr5	Ccl8	Ccr5	20307	12774	ENSMUSP00000009329	ENSMUSP00000107069	ENSMUSG00000009185	ENSMUSG00000079227	9790730
Ccl8_Ccr3	Ccl8	Ccr3	20307	12771	ENSMUSP00000009329	ENSMUSP00000039107	ENSMUSG00000009185	ENSMUSG00000035448	29281969
Rarres2_Ccrl2	Rarres2	Ccrl2	71660	54199	ENSMUSP00000009425	ENSMUSP00000107519	ENSMUSG00000009281	ENSMUSG00000043953	18794339
Timp1_Cd63	Timp1	Cd63	21857	12512	ENSMUSP00000009530	ENSMUSP00000100862	ENSMUSG00000001131	ENSMUSG00000025351	32034211,26001794
Timp1_Itgb1	Timp1	Itgb1	21857	16412	ENSMUSP00000009530	ENSMUSP00000087457	ENSMUSG00000001131	ENSMUSG00000025809	30121936
Timp1_Lrp1	Timp1	Lrp1	21857	16971	ENSMUSP00000009530	ENSMUSP00000044004	ENSMUSG00000001131	ENSMUSG00000040249	28710453,25075518
Wnt3a_Fzd2	Wnt3a	Fzd2	22416	57265	ENSMUSP00000010044	ENSMUSP00000091463	ENSMUSG00000009900	ENSMUSG00000050288	25605717
Wnt3a_Fzd3	Wnt3a	Fzd3	22416	14365	ENSMUSP00000010044	ENSMUSP00000115325	ENSMUSG00000009900	ENSMUSG00000007989	24991956
Wnt3a_Fzd8	Wnt3a	Fzd8	22416	14370	ENSMUSP00000010044	ENSMUSP00000039660	ENSMUSG00000009900	ENSMUSG00000036904	20093360
Wnt3a_Ptk7	Wnt3a	Ptk7	22416	71461	ENSMUSP00000010044	ENSMUSP00000043703	ENSMUSG00000009900	ENSMUSG00000023972	28420671
Wnt3a_Fzd6	Wnt3a	Fzd6	22416	14368	ENSMUSP00000010044	ENSMUSP00000022906	ENSMUSG00000009900	ENSMUSG00000022297	24032637,24873871,19901330
Wnt3a_Lrp5	Wnt3a	Lrp5	22416	16973	ENSMUSP00000010044	ENSMUSP00000025856	ENSMUSG00000009900	ENSMUSG00000024913	29176883
Wnt3a_Apcdd1	Wnt3a	Apcdd1	22416	494504	ENSMUSP00000010044	ENSMUSP00000094302	ENSMUSG00000009900	ENSMUSG00000071847	20393562
Wnt3a_Fzd1	Wnt3a	Fzd1	22416	14362	ENSMUSP00000010044	ENSMUSP00000058629	ENSMUSG00000009900	ENSMUSG00000044674	20667980
Wnt3a_Lrp6	Wnt3a	Lrp6	22416	16974	ENSMUSP00000010044	ENSMUSP00000032322	ENSMUSG00000009900	ENSMUSG00000030201	29176883,25425204
Wnt3a_Fzd5	Wnt3a	Fzd5	22416	14367	ENSMUSP00000010044	ENSMUSP00000067783	ENSMUSG00000009900	ENSMUSG00000045005	25605717
Wnt3a_Fzd4	Wnt3a	Fzd4	22416	14366	ENSMUSP00000010044	ENSMUSP00000049852	ENSMUSG00000009900	ENSMUSG00000049791	25605717
Wnt3a_Fzd7	Wnt3a	Fzd7	22416	14369	ENSMUSP00000010044	ENSMUSP00000109884	ENSMUSG00000009900	ENSMUSG00000041075	28600348
Psen2_Notch2	Psen2	Notch2	19165	18129	ENSMUSP00000010753	ENSMUSP00000078741	ENSMUSG00000010609	ENSMUSG00000027878	30059908
Wnt2_Fzd2	Wnt2	Fzd2	22413	57265	ENSMUSP00000010941	ENSMUSP00000091463	ENSMUSG00000010797	ENSMUSG00000050288	24032637
Wnt2_Fzd9	Wnt2	Fzd9	22413	14371	ENSMUSP00000010941	ENSMUSP00000053551	ENSMUSG00000010797	ENSMUSG00000049551	12138115
Wnt2_Fzd3	Wnt2	Fzd3	22413	14365	ENSMUSP00000010941	ENSMUSP00000115325	ENSMUSG00000010797	ENSMUSG00000007989	24032637,19038973
Wnt2_Fzd8	Wnt2	Fzd8	22413	14370	ENSMUSP00000010941	ENSMUSP00000039660	ENSMUSG00000010797	ENSMUSG00000036904	28553956
Wnt2_Lrp5	Wnt2	Lrp5	22413	16973	ENSMUSP00000010941	ENSMUSP00000025856	ENSMUSG00000010797	ENSMUSG00000024913	20018874
Wnt2_Fzd1	Wnt2	Fzd1	22413	14362	ENSMUSP00000010941	ENSMUSP00000058629	ENSMUSG00000010797	ENSMUSG00000044674	24032637
Wnt2_Fzd5	Wnt2	Fzd5	22413	14367	ENSMUSP00000010941	ENSMUSP00000067783	ENSMUSG00000010797	ENSMUSG00000045005	21771809
Wnt2_Fzd4	Wnt2	Fzd4	22413	14366	ENSMUSP00000010941	ENSMUSP00000049852	ENSMUSG00000010797	ENSMUSG00000049791	24032637,18302287
Wnt2_Fzd7	Wnt2	Fzd7	22413	14369	ENSMUSP00000010941	ENSMUSP00000109884	ENSMUSG00000010797	ENSMUSG00000041075	30191337
Bmp5_Bmpr1b	Bmp5	Bmpr1b	12160	12167	ENSMUSP00000012281	ENSMUSP00000029948	ENSMUSG00000032179	ENSMUSG00000052430	15621726
Bmp5_Bmpr2	Bmp5	Bmpr2	12160	12168	ENSMUSP00000012281	ENSMUSP00000084701	ENSMUSG00000032179	ENSMUSG00000067336	15621726
Bmp5_Bmpr1a	Bmp5	Bmpr1a	12160	12166	ENSMUSP00000012281	ENSMUSP00000035900	ENSMUSG00000032179	ENSMUSG00000021796	15621726
Wnt8a_Fzd1	Wnt8a	Fzd1	20890	14362	ENSMUSP00000012426	ENSMUSP00000058629	ENSMUSG00000012282	ENSMUSG00000044674	12676325
Wnt8a_Ptk7	Wnt8a	Ptk7	20890	71461	ENSMUSP00000012426	ENSMUSP00000043703	ENSMUSG00000012282	ENSMUSG00000023972	21772251
Wnt8a_Lrp6	Wnt8a	Lrp6	20890	16974	ENSMUSP00000012426	ENSMUSP00000032322	ENSMUSG00000012282	ENSMUSG00000030201	24316074
Wnt8a_Fzd5	Wnt8a	Fzd5	20890	14367	ENSMUSP00000012426	ENSMUSP00000067783	ENSMUSG00000012282	ENSMUSG00000045005	28733458
Wnt8a_Fzd4	Wnt8a	Fzd4	20890	14366	ENSMUSP00000012426	ENSMUSP00000049852	ENSMUSG00000012282	ENSMUSG00000049791	17158104,28733458
Wnt8a_Fzd7	Wnt8a	Fzd7	20890	14369	ENSMUSP00000012426	ENSMUSP00000109884	ENSMUSG00000012282	ENSMUSG00000041075	27641648
Plg_Lrp2	Plg	Lrp2	18815	14725	ENSMUSP00000014578	ENSMUSP00000079752	ENSMUSG00000059481	ENSMUSG00000027070	7673355
Plg_Plgrkt	Plg	Plgrkt	18815	67759	ENSMUSP00000014578	ENSMUSP00000120466	ENSMUSG00000059481	ENSMUSG00000016495	24529725
Plg_Igf2r	Plg	Igf2r	18815	16004	ENSMUSP00000014578	ENSMUSP00000024599	ENSMUSG00000059481	ENSMUSG00000023830	21273553
Csf1_Csf1r	Csf1	Csf1r	12977	12978	ENSMUSP00000014743	ENSMUSP00000025523	ENSMUSG00000014599	ENSMUSG00000024621	2161876,1825054.27083478,31173370
Csf1_Flt4	Csf1	Flt4	12977	14257	ENSMUSP00000014743	ENSMUSP00000020617	ENSMUSG00000014599	ENSMUSG00000020357	7970715,7898938
Ceacam16_Tectb	Ceacam16	Tectb	330483	21684	ENSMUSP00000014830	ENSMUSP00000025936	ENSMUSG00000014686	ENSMUSG00000024979	25080593
Ceacam16_Tecta	Ceacam16	Tecta	330483	21683	ENSMUSP00000014830	ENSMUSP00000040262	ENSMUSG00000014686	ENSMUSG00000037705	25080593
Dll1_Notch4	Dll1	Notch4	13388	18132	ENSMUSP00000014917	ENSMUSP00000015612	ENSMUSG00000014773	ENSMUSG00000015468	22353464
Dll1_Notch2	Dll1	Notch2	13388	18129	ENSMUSP00000014917	ENSMUSP00000078741	ENSMUSG00000014773	ENSMUSG00000027878	30289388
Dll1_Notch1	Dll1	Notch1	13388	18128	ENSMUSP00000014917	ENSMUSP00000028288	ENSMUSG00000014773	ENSMUSG00000026923	30289388,19144989
Dll1_Notch3	Dll1	Notch3	13388	18131	ENSMUSP00000014917	ENSMUSP00000085016	ENSMUSG00000014773	ENSMUSG00000038146	19398556
Mmp13_Lrp1	Mmp13	Lrp1	17386	16971	ENSMUSP00000015394	ENSMUSP00000044004	ENSMUSG00000050578	ENSMUSG00000040249	10514495
Lama5_Itgb4	Lama5	Itgb4	16776	192897	ENSMUSP00000015791	ENSMUSP00000102068	ENSMUSG00000015647	ENSMUSG00000020758	19087978,18973515,16365040
Hspa8_Aqp2	Hspa8	Aqp2	15481	11827	ENSMUSP00000015800	ENSMUSP00000023752	ENSMUSG00000015656	ENSMUSG00000023013	17636261
Cd34_Sell	Cd34	Sell	12490	20343	ENSMUSP00000016638	ENSMUSP00000027871	ENSMUSG00000016494	ENSMUSG00000026581	9498065
Cd274_Pdcd1	Cd274	Pdcd1	60533	18566	ENSMUSP00000016640	ENSMUSP00000027507	ENSMUSG00000016496	ENSMUSG00000026285	23954143,23417675,11015443
Cd274_Cd80	Cd274	Cd80	60533	12519	ENSMUSP00000016640	ENSMUSP00000097404	ENSMUSG00000016496	ENSMUSG00000075122	29871885,28414296,18173375
Lnx2_Cd8a	Lnx2	Cd8a	140887	12525	ENSMUSP00000016664	ENSMUSP00000068123	ENSMUSG00000016520	ENSMUSG00000053977	22045731
Lnx2_Cxadr	Lnx2	Cxadr	140887	13052	ENSMUSP00000016664	ENSMUSP00000023572	ENSMUSG00000016520	ENSMUSG00000022865	16410001
Il10_Il10ra	Il10	Il10ra	16153	16154	ENSMUSP00000016673	ENSMUSP00000034594	ENSMUSG00000016529	ENSMUSG00000032089	12974481
Il10_Il10rb	Il10	Il10rb	16153	16155	ENSMUSP00000016673	ENSMUSP00000023691	ENSMUSG00000016529	ENSMUSG00000022969	9312047,12974481
Prl5a1_Prlr	Prl5a1	Prlr	28078	19116	ENSMUSP00000017208	ENSMUSP00000122219	ENSMUSG00000017064	ENSMUSG00000005268	28245452
Pyy_Npy5r	Pyy	Npy5r	217212	18168	ENSMUSP00000017455	ENSMUSP00000065157	ENSMUSG00000017311	ENSMUSG00000044014	11825645
Pyy_Npy1r	Pyy	Npy1r	217212	18166	ENSMUSP00000017455	ENSMUSP00000045530	ENSMUSG00000017311	ENSMUSG00000036437	9549761
Pyy_Dpp4	Pyy	Dpp4	217212	13482	ENSMUSP00000017455	ENSMUSP00000044050	ENSMUSG00000017311	ENSMUSG00000035000	30759373
Ppy_Npy2r	Ppy	Npy2r	19064	18167	ENSMUSP00000017460	ENSMUSP00000029633	ENSMUSG00000017316	ENSMUSG00000028004	15966750
Vtn_Itgb5	Vtn	Itgb5	22370	16419	ENSMUSP00000017488	ENSMUSP00000069416	ENSMUSG00000017344	ENSMUSG00000022817	30937689
Vtn_Itgav	Vtn	Itgav	22370	16410	ENSMUSP00000017488	ENSMUSP00000028499	ENSMUSG00000017344	ENSMUSG00000027087	23154389,29702083
Vtn_Itga8	Vtn	Itga8	22370	241226	ENSMUSP00000017488	ENSMUSP00000028106	ENSMUSG00000017344	ENSMUSG00000026768	7559467
Igfbp4_Lrp6	Igfbp4	Lrp6	16010	16974	ENSMUSP00000017637	ENSMUSP00000032322	ENSMUSG00000017493	ENSMUSG00000030201	18528331
Ada_Adora2b	Ada	Adora2b	11486	11541	ENSMUSP00000017841	ENSMUSP00000018644	ENSMUSG00000017697	ENSMUSG00000018500	15983379
Ada_Dpp4	Ada	Dpp4	11486	13482	ENSMUSP00000017841	ENSMUSP00000044050	ENSMUSG00000017697	ENSMUSG00000035000	15213224
Ada_Adora1	Ada	Adora1	11486	11539	ENSMUSP00000017841	ENSMUSP00000083656	ENSMUSG00000017697	ENSMUSG00000042429	8601428,15983379
Mmp9_Ephb2	Mmp9	Ephb2	17395	13844	ENSMUSP00000017881	ENSMUSP00000101472	ENSMUSG00000017737	ENSMUSG00000028664	18713744
Mmp9_Tlr9	Mmp9	Tlr9	17395	81897	ENSMUSP00000017881	ENSMUSP00000082207	ENSMUSG00000017737	ENSMUSG00000045322	23827939
Mmp9_Lrp1	Mmp9	Lrp1	17395	16971	ENSMUSP00000017881	ENSMUSP00000044004	ENSMUSG00000017737	ENSMUSG00000040249	25879213,26781079,18987193
Mmp9_Tlr4	Mmp9	Tlr4	17395	21898	ENSMUSP00000017881	ENSMUSP00000045770	ENSMUSG00000017737	ENSMUSG00000039005	23827939,21873432
Prl3c1_Prlr	Prl3c1	Prlr	27372	19116	ENSMUSP00000018066	ENSMUSP00000122219	ENSMUSG00000017922	ENSMUSG00000005268	28245452
Mfng_Notch1	Mfng	Notch1	17305	18128	ENSMUSP00000018313	ENSMUSP00000028288	ENSMUSG00000018169	ENSMUSG00000026923	12486116
Gdf9_Bmpr1b	Gdf9	Bmpr1b	14566	12167	ENSMUSP00000018382	ENSMUSP00000029948	ENSMUSG00000018238	ENSMUSG00000052430	12419820,12135884
Gdf9_Acvr2a	Gdf9	Acvr2a	14566	11480	ENSMUSP00000018382	ENSMUSP00000067305	ENSMUSG00000018238	ENSMUSG00000052155	12135884
Gdf9_Bmpr2	Gdf9	Bmpr2	14566	12168	ENSMUSP00000018382	ENSMUSP00000084701	ENSMUSG00000018238	ENSMUSG00000067336	12135884
Gdf9_Acvr1c	Gdf9	Acvr1c	14566	269275	ENSMUSP00000018382	ENSMUSP00000028178	ENSMUSG00000018238	ENSMUSG00000026834	18633140
Gdf9_Bmpr1a	Gdf9	Bmpr1a	14566	12166	ENSMUSP00000018382	ENSMUSP00000035900	ENSMUSG00000018238	ENSMUSG00000021796	10712517
Wnt9b_Lrp5	Wnt9b	Lrp5	22412	16973	ENSMUSP00000018630	ENSMUSP00000025856	ENSMUSG00000018486	ENSMUSG00000024913	15923619,22433869
Wnt9b_Lrp6	Wnt9b	Lrp6	22412	16974	ENSMUSP00000018630	ENSMUSP00000032322	ENSMUSG00000018486	ENSMUSG00000030201	20093360
Wnt9b_Fzd5	Wnt9b	Fzd5	22412	14367	ENSMUSP00000018630	ENSMUSP00000067783	ENSMUSG00000018486	ENSMUSG00000045005	22833126
Tnfsf13_Tnfrsf17	Tnfsf13	Tnfrsf17	69583	21935	ENSMUSP00000018896	ENSMUSP00000023140	ENSMUSG00000089669	ENSMUSG00000022496	10973284,22961987
Il3_Il2ra	Il3	Il2ra	16187	16184	ENSMUSP00000019058	ENSMUSP00000028111	ENSMUSG00000018914	ENSMUSG00000026770	29685196
Il3_Il4ra	Il3	Il4ra	16187	16190	ENSMUSP00000019058	ENSMUSP00000033004	ENSMUSG00000018914	ENSMUSG00000030748	23071691
Il3_Csf2rb2	Il3	Csf2rb2	16187	12984	ENSMUSP00000019058	ENSMUSP00000094083	ENSMUSG00000018914	ENSMUSG00000071714	1730686,1777419
Il3_Il3ra	Il3	Il3ra	16187	16188	ENSMUSP00000019058	ENSMUSP00000088079	ENSMUSG00000018914	ENSMUSG00000068758	29374162
Csf2_Csf2rb	Csf2	Csf2rb	12981	12983	ENSMUSP00000019060	ENSMUSP00000094082	ENSMUSG00000018916	ENSMUSG00000071713	2828352
Csf2_Csf2ra	Csf2	Csf2ra	12981	12982	ENSMUSP00000019060	ENSMUSP00000075423	ENSMUSG00000018916	ENSMUSG00000059326	30962162
Csf2_Sdc2	Csf2	Sdc2	12981	15529	ENSMUSP00000019060	ENSMUSP00000022871	ENSMUSG00000018916	ENSMUSG00000022261	10734053
Csf2_Csf1r	Csf2	Csf1r	12981	12978	ENSMUSP00000019060	ENSMUSP00000025523	ENSMUSG00000018916	ENSMUSG00000024621	31173370
Csf2_Csf3r	Csf2	Csf3r	12981	12986	ENSMUSP00000019060	ENSMUSP00000101768	ENSMUSG00000018916	ENSMUSG00000028859	18393854
Cxcl16_Cxcr6	Cxcl16	Cxcr6	66102	80901	ENSMUSP00000019064	ENSMUSP00000060776	ENSMUSG00000018920	ENSMUSG00000048521	11017100,17363916
Ccl6_Ccr1	Ccl6	Ccr1	20305	12768	ENSMUSP00000019071	ENSMUSP00000026911	ENSMUSG00000018927	ENSMUSG00000025804	31551151,14734772,14734772
Ccl4_Ccr1	Ccl4	Ccr1	20303	12768	ENSMUSP00000019074	ENSMUSP00000026911	ENSMUSG00000018930	ENSMUSG00000025804	7594543,12070155
Ccl4_Ccr8	Ccl4	Ccr8	20303	12776	ENSMUSP00000019074	ENSMUSP00000038473	ENSMUSG00000018930	ENSMUSG00000042262	9521068
Ccl4_Ccr5	Ccl4	Ccr5	20303	12774	ENSMUSP00000019074	ENSMUSP00000107069	ENSMUSG00000018930	ENSMUSG00000079227	11305915,11170631,12070155
Ccl4_Ackr2	Ccl4	Ackr2	20303	59289	ENSMUSP00000019074	ENSMUSP00000050119	ENSMUSG00000018930	ENSMUSG00000044534	9139699,9324304
Ccl4_Ccr3	Ccl4	Ccr3	20303	12771	ENSMUSP00000019074	ENSMUSP00000039107	ENSMUSG00000018930	ENSMUSG00000035448	12401480
Ccl9_Ccr1	Ccl9	Ccr1	20308	12768	ENSMUSP00000019266	ENSMUSP00000026911	ENSMUSG00000019122	ENSMUSG00000025804	12397598,20616008
Calm3_Grm7	Calm3	Grm7	12315	108073	ENSMUSP00000019514	ENSMUSP00000133957	ENSMUSG00000019370	ENSMUSG00000056755	10488094
Calm3_Scn10a	Calm3	Scn10a	12315	20264	ENSMUSP00000019514	ENSMUSP00000081845	ENSMUSG00000019370	ENSMUSG00000034533	16598065
Calm3_Scn4a	Calm3	Scn4a	12315	110880	ENSMUSP00000019514	ENSMUSP00000021056	ENSMUSG00000019370	ENSMUSG00000001027	12967988
Calm3_Trpc5	Calm3	Trpc5	12315	22067	ENSMUSP00000019514	ENSMUSP00000049063	ENSMUSG00000019370	ENSMUSG00000041710	15987684
Calm3_Kcnq3	Calm3	Kcnq3	12315	110862	ENSMUSP00000019514	ENSMUSP00000063380	ENSMUSG00000019370	ENSMUSG00000056258	12223552
Calm3_Adcy8	Calm3	Adcy8	12315	11514	ENSMUSP00000019514	ENSMUSP00000023007	ENSMUSG00000019370	ENSMUSG00000022376	24071896
Calm3_Mylk	Calm3	Mylk	12315	107589	ENSMUSP00000019514	ENSMUSP00000023538	ENSMUSG00000019370	ENSMUSG00000022836	14597710
Icam5_Itgal	Icam5	Itgal	15898	16408	ENSMUSP00000019616	ENSMUSP00000101913	ENSMUSG00000032174	ENSMUSG00000030830	18691975
Cd70_Cd27	Cd70	Cd27	21948	21940	ENSMUSP00000019633	ENSMUSP00000032486	ENSMUSG00000019489	ENSMUSG00000030336	9366422,9620608
Sema6a_Plxna4	Sema6a	Plxna4	20358	243743	ENSMUSP00000019791	ENSMUSP00000110748	ENSMUSG00000019647	ENSMUSG00000029765	21270798,20606624
Sema6a_Plxna2	Sema6a	Plxna2	20358	18845	ENSMUSP00000019791	ENSMUSP00000027952	ENSMUSG00000019647	ENSMUSG00000026640	27301906,20881961,20877282,20881961,20877282
Vip_Npr3	Vip	Npr3	22353	18162	ENSMUSP00000019906	ENSMUSP00000066737	ENSMUSG00000019772	ENSMUSG00000022206	16723209
Vip_Dpp4	Vip	Dpp4	22353	13482	ENSMUSP00000019906	ENSMUSP00000044050	ENSMUSG00000019772	ENSMUSG00000035000	26919392
Vip_Ramp2	Vip	Ramp2	22353	54409	ENSMUSP00000019906	ENSMUSP00000122072	ENSMUSG00000019772	ENSMUSG00000001240	23745705
Vip_Vipr1	Vip	Vipr1	22353	22354	ENSMUSP00000019906	ENSMUSP00000035115	ENSMUSG00000019772	ENSMUSG00000032528	31695683
Vip_Adcyap1r1	Vip	Adcyap1r1	22353	11517	ENSMUSP00000019906	ENSMUSP00000063784	ENSMUSG00000019772	ENSMUSG00000029778	31284862
Vip_Ramp1	Vip	Ramp1	22353	51801	ENSMUSP00000019906	ENSMUSP00000095253	ENSMUSG00000019772	ENSMUSG00000034353	15361343
Vip_Ramp3	Vip	Ramp3	22353	56089	ENSMUSP00000019906	ENSMUSP00000047518	ENSMUSG00000019772	ENSMUSG00000041046	23745705
Lama4_Itgb1	Lama4	Itgb1	16775	16412	ENSMUSP00000019992	ENSMUSP00000087457	ENSMUSG00000019846	ENSMUSG00000025809	31677479
Nts_Sort1	Nts	Sort1	67405	20661	ENSMUSP00000020040	ENSMUSP00000099692	ENSMUSG00000019890	ENSMUSG00000068747	19929816
Nts_Ntsr1	Nts	Ntsr1	67405	18216	ENSMUSP00000020040	ENSMUSP00000029084	ENSMUSG00000019890	ENSMUSG00000027568	24121693
Nts_Ntsr2	Nts	Ntsr2	67405	18217	ENSMUSP00000020040	ENSMUSP00000106693	ENSMUSG00000019890	ENSMUSG00000020591	24121693
Ccn2_Egfr	Ccn2	Egfr	14219	13649	ENSMUSP00000020171	ENSMUSP00000020329	ENSMUSG00000019997	ENSMUSG00000020122	23929714
Ccn2_Itga5	Ccn2	Itga5	14219	16402	ENSMUSP00000020171	ENSMUSP00000023128	ENSMUSG00000019997	ENSMUSG00000000555	18167060
Ccn2_Ntrk1	Ccn2	Ntrk1	14219	18211	ENSMUSP00000020171	ENSMUSP00000029712	ENSMUSG00000019997	ENSMUSG00000028072	27098435
